agegroup,A5,A6,A7,A8,A9,A11B,A12,A14,E1,D7,D4,D5,D6,trueage,Cluster
3,1,7,3,19,2,1,1,2,0,1,0,0,0,28.99931554,2
3,2,7,3,19,3,1,0,0,0,0,0,0,0,28.57221081,0
3,1,6,3,17,3,1,0,0,0,0,0,1,0,28.98288843,0
3,2,7,3,19,3,1,1,2,0,1,0,0,0,28.8733744,0
3,1,6,4,3,4,1,0,0,0,0,1,0,1,28.75838467,0
3,2,6,2,0,0,2,0,0,0,1,0,1,0,29.00479124,3
3,2,8,3,16,4,1,0,0,0,0,0,1,0,29.21560575,3
3,1,6,2,0,0,1,0,0,0,0,0,1,0,28.74469541,1
3,2,6,1,0,0,2,1,2,0,1,0,1,0,28.90896646,1
3,1,4,3,3,2,1,0,0,0,0,0,0,0,29.2238193,1
3,2,6,1,0,0,2,1,2,0,0,0,0,0,29.48665298,1
3,2,7,3,10,5,1,0,0,0,0,0,1,1,29.06502396,3
3,1,4,3,5,3,2,0,0,1,0,0,1,0,29.2019165,2
3,1,6,2,0,0,2,0,0,0,0,0,1,0,29.29774127,1
3,2,4,1,0,0,1,0,0,0,0,0,0,0,29.29500342,1
3,2,4,1,0,0,2,1,2,0,1,0,0,1,28.52566735,1
3,1,6,1,0,0,1,0,0,0,0,0,0,0,28.53661875,1
3,2,5,4,1,2,2,0,0,0,1,0,0,0,28.51471595,0
3,2,5,4,1,2,2,0,0,0,0,0,0,0,28.52566735,0
3,2,6,1,0,0,1,0,0,0,1,0,1,1,28.83778234,1
3,1,6,3,19,2,1,0,0,0,0,0,0,0,28.71457906,0
3,2,7,3,6,4,2,0,0,0,1,1,1,1,29.20465435,3
3,2,6,3,5,3,1,0,0,0,0,0,1,0,29.04859685,0
3,1,7,3,18,3,1,1,1,0,1,0,1,0,29.12525667,2
3,2,7,4,17,4,2,0,0,1,0,0,0,0,28.76386037,3
3,2,6,4,17,4,1,0,0,0,0,0,1,0,29.29774127,0
3,2,7,3,17,4,1,0,0,0,0,0,1,1,29.28952772,3
3,2,7,3,17,4,1,0,0,0,0,0,1,0,28.95550992,3
3,2,6,3,17,3,2,1,3,0,1,1,1,1,28.62149213,0
3,1,6,3,17,3,1,0,0,0,1,1,1,1,29.19917864,0
3,2,7,3,17,4,1,1,2,0,1,0,0,1,28.88980151,0
3,2,6,3,17,3,2,1,2,1,0,0,0,0,28.57768652,0
3,1,6,4,17,3,1,0,0,0,0,0,0,0,28.53114305,0
3,2,7,3,17,3,1,0,0,0,1,1,1,1,29.29500342,0
3,2,7,3,17,3,1,1,1,0,1,0,0,0,28.75838467,0
3,2,7,3,17,3,1,0,0,0,0,0,0,0,29.27583847,0
3,1,6,3,17,3,1,0,0,0,0,0,0,0,29.04859685,0
3,2,6,3,17,3,1,0,0,0,0,0,1,0,29.35249829,0
3,2,7,3,17,4,1,0,0,0,1,0,1,0,28.65982204,3
3,2,7,3,17,3,1,1,2,0,0,0,0,0,28.63791923,0
3,2,6,4,17,3,1,0,0,0,0,0,1,0,29.45106092,0
3,2,7,3,17,3,1,0,0,0,1,0,0,0,29.3908282,0
3,1,6,4,17,3,1,0,0,0,0,0,1,0,29.31416838,0
3,2,7,3,17,3,1,1,2,0,1,0,1,1,28.99110198,0
3,2,7,3,17,4,1,1,2,0,0,0,0,0,28.59685147,0
3,2,6,3,17,5,1,1,2,0,1,0,0,1,29.21560575,0
3,2,7,3,17,3,1,0,0,0,0,0,0,0,29.24024641,0
3,2,7,3,17,3,1,1,2,1,1,1,0,0,28.95550992,0
3,2,7,4,17,3,2,0,0,0,0,0,0,0,28.50376454,0
3,1,6,3,17,3,1,0,0,0,0,0,1,0,28.5065024,0
3,2,7,3,17,4,1,1,2,0,0,0,1,0,29.03764545,3
3,1,4,1,0,0,2,0,0,1,0,0,0,0,29.34702259,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,29.17453799,1
3,2,5,3,17,4,1,0,0,0,0,0,0,0,28.8678987,0
3,1,6,3,9,2,2,1,2,0,0,1,1,1,28.65708419,2
3,1,4,1,0,0,2,1,2,0,1,0,1,0,28.61875428,1
3,2,6,3,15,2,2,0,0,1,0,0,0,0,29.36618754,0
3,1,4,1,0,0,1,0,0,0,0,0,0,0,29.13347023,1
3,1,4,1,0,0,1,1,2,0,1,0,1,0,29.11978097,1
3,1,4,1,0,0,2,0,0,0,0,0,0,0,29.44284736,1
3,1,3,1,0,0,2,0,0,0,0,0,0,0,29.36618754,1
3,1,7,3,17,3,1,0,0,0,0,0,0,0,28.63791923,0
3,1,4,1,0,0,2,0,0,0,0,0,0,0,28.65708419,1
3,1,5,1,0,0,1,0,0,0,0,0,0,0,28.8678987,1
3,1,4,1,0,0,1,0,0,0,0,0,1,0,29.48665298,1
3,1,5,1,0,0,1,0,0,0,0,0,1,0,29.13620808,1
3,1,4,3,16,2,1,0,0,0,0,0,0,0,29.07323751,1
3,1,7,1,0,0,2,0,0,0,0,0,1,0,29.45106092,1
3,1,5,3,1,2,1,1,2,0,1,0,1,0,28.78302533,2
3,1,4,1,0,0,1,1,2,1,0,0,0,0,29.21013005,1
3,1,7,3,15,2,1,0,0,0,1,0,1,0,28.5174538,2
3,2,6,3,17,3,2,1,2,0,0,0,0,0,28.8733744,0
3,2,7,4,17,3,1,1,3,0,0,0,1,0,29.24024641,0
3,1,6,3,19,2,1,0,0,0,0,0,1,0,29.13620808,2
3,1,6,3,2,3,1,0,0,0,0,0,1,1,28.63244353,0
3,2,7,3,17,3,1,0,0,0,0,0,0,0,29.24024641,0
3,2,6,3,19,3,1,0,0,0,1,0,1,0,28.74195756,0
3,2,7,3,15,3,2,0,0,0,0,0,0,0,29.32238193,0
3,1,3,2,0,0,1,0,0,1,0,0,0,0,28.59411362,1
3,2,6,3,15,2,1,0,0,0,0,0,0,0,29.03216975,0
3,2,5,3,15,2,1,0,0,0,0,0,0,0,28.7118412,2
3,2,4,2,0,0,2,0,0,0,0,0,0,0,29.03216975,1
3,1,7,3,19,3,1,0,0,0,1,0,0,1,29.29226557,0
3,1,7,4,19,3,1,0,0,0,1,1,1,1,28.71731691,2
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.74195756,1
3,1,6,3,9,3,1,0,0,0,0,0,0,0,28.79671458,0
3,2,5,3,15,2,1,0,0,0,0,0,0,0,28.7118412,2
3,2,7,1,0,0,1,1,2,0,0,0,1,0,29.26762491,1
3,1,4,4,6,3,1,0,0,0,0,0,0,0,29.43189596,1
3,2,5,3,16,4,1,0,0,0,1,0,0,0,29.03216975,0
3,1,5,1,0,0,1,0,0,1,0,0,0,0,28.85420945,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.55852156,1
3,2,4,1,0,0,2,0,0,0,1,0,0,0,29.36618754,1
3,1,4,3,1,3,1,0,0,0,0,0,0,0,28.82135524,0
3,1,4,1,0,0,2,1,2,0,0,0,0,0,29.36344969,1
3,1,7,2,0,0,1,1,2,0,1,1,1,1,28.73100616,1
3,1,4,1,0,0,1,1,2,0,0,0,0,0,28.79397673,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,29.15811088,1
3,1,4,1,0,0,2,0,0,1,0,0,0,0,29.229295,1
3,1,4,2,0,0,1,0,0,0,0,0,0,0,28.97741273,1
3,2,6,3,1,3,1,0,0,0,0,0,0,1,29.49760438,0
3,1,5,4,15,2,1,0,0,0,0,0,1,0,29.45379877,2
3,2,5,3,15,2,1,0,0,0,0,0,0,0,28.57768652,2
3,1,6,3,1,2,1,1,3,0,0,0,1,0,29.33059548,2
3,2,7,1,0,0,2,0,0,0,1,1,1,1,28.93086927,3
3,2,6,3,10,3,1,0,0,0,0,0,0,0,29.32238193,0
3,2,6,1,0,0,1,0,0,0,0,0,1,0,28.5065024,1
3,1,4,1,0,0,3,0,0,0,0,0,0,0,29.29774127,1
3,2,7,3,19,3,1,0,0,0,1,0,0,0,28.82956879,0
3,1,6,3,15,2,1,0,0,0,0,0,0,0,28.54209446,2
3,1,5,1,0,0,1,0,0,0,0,0,0,0,29.36344969,1
3,1,4,1,0,0,2,0,0,0,0,0,0,0,29.28678987,1
3,2,4,1,0,0,1,0,0,0,0,0,0,0,28.85147159,1
3,1,4,3,2,3,3,0,0,0,0,0,0,0,28.7063655,0
3,2,7,4,17,3,1,0,0,0,0,0,0,1,28.99657769,0
3,2,7,4,17,3,1,0,0,0,0,0,0,1,28.99657769,0
3,1,6,3,17,3,1,1,2,0,0,0,1,0,29.02669405,0
3,1,4,1,0,0,2,0,0,0,0,0,0,0,28.89253936,1
3,1,4,1,0,0,1,0,0,0,0,1,1,0,29.45653662,1
3,1,4,4,3,3,2,0,0,1,0,0,1,0,28.72005476,1
3,1,6,1,0,0,1,1,3,0,0,0,0,0,29.17453799,1
3,2,6,3,17,3,1,0,0,0,1,0,1,1,28.64339493,0
3,2,6,3,17,3,1,0,0,0,1,0,0,0,28.64339493,0
3,2,4,1,0,0,1,0,0,0,0,0,1,0,29.35249829,1
3,2,6,3,19,5,1,0,0,0,1,0,0,0,28.92265572,0
3,2,5,1,0,0,1,0,0,0,0,0,0,0,29.34154689,1
3,2,7,3,19,3,1,1,2,0,0,0,0,0,28.86516085,0
3,2,7,3,15,3,1,0,0,0,0,0,0,0,29.48391513,0
3,1,6,1,0,0,1,0,0,0,1,0,1,1,29.34154689,1
3,2,7,3,17,3,1,0,0,0,1,0,0,0,28.98015058,0
3,1,6,3,17,2,1,0,0,0,0,0,1,0,28.99383984,2
3,1,7,3,15,3,1,1,3,0,1,0,1,1,29.34154689,2
3,2,6,3,17,3,2,0,0,0,0,0,1,0,29.13620808,0
3,2,7,3,19,3,1,0,0,0,0,0,0,0,29.13620808,0
3,2,7,3,17,3,1,0,0,0,0,0,0,0,29.03764545,0
3,2,6,3,19,3,2,1,2,0,0,0,1,0,29.15537303,0
3,2,6,3,17,2,1,0,0,0,1,1,1,1,29.25119781,0
3,1,7,3,17,3,1,0,0,0,0,0,1,0,28.58590007,0
3,1,5,2,0,0,1,0,0,0,0,0,0,0,29.27310062,1
3,1,4,2,0,0,2,1,2,0,1,0,1,0,28.73648186,1
3,2,7,3,15,2,1,0,0,0,0,0,1,0,29.33059548,2
3,2,4,1,0,0,1,1,2,0,1,0,1,0,29.31143053,1
3,2,5,3,15,2,1,0,0,0,0,0,0,0,29.30321697,2
3,2,7,3,17,3,1,0,0,0,0,0,0,0,29.02395619,0
3,1,7,3,15,3,1,0,0,0,0,0,0,1,29.0568104,0
3,2,7,3,15,3,2,1,2,0,1,1,1,1,29.07323751,3
3,1,7,3,17,2,2,1,2,0,0,0,0,0,29.02395619,3
3,1,5,1,0,0,2,0,0,0,0,0,0,0,29.02395619,1
3,2,4,1,0,0,1,1,2,0,1,0,0,0,29.31143053,1
3,1,6,4,15,3,2,0,0,0,0,1,1,0,29.35523614,2
3,1,7,3,15,3,2,1,2,0,1,0,1,1,29.45653662,2
3,2,7,4,19,3,1,0,0,0,0,0,0,1,28.87063655,0
3,2,6,3,1,3,1,0,0,0,0,0,0,0,28.83778234,0
3,1,4,1,0,0,1,1,2,0,0,0,0,0,28.96372348,1
3,1,5,1,0,0,1,0,0,0,0,0,0,0,28.7008898,1
3,1,5,2,0,0,1,0,0,0,1,0,1,0,29.02669405,1
3,1,4,1,0,0,2,0,0,0,0,0,1,0,28.80766598,1
3,1,4,3,1,2,1,0,0,0,0,0,0,0,29.47022587,1
3,1,4,1,0,0,2,1,2,0,1,0,1,0,29.31416838,1
3,1,6,3,17,3,2,0,0,0,0,0,0,0,29.49486653,0
3,2,7,1,0,0,1,0,0,0,1,0,0,0,29.3744011,1
3,2,6,3,19,2,1,0,0,0,0,0,0,0,29.27857632,0
3,1,5,1,0,0,1,0,0,0,0,0,1,0,29.04859685,1
3,1,4,1,0,0,1,0,0,0,0,0,1,0,28.65708419,1
3,2,7,3,15,3,1,0,0,0,1,1,1,1,29.48391513,0
3,1,5,1,0,0,1,0,0,0,0,0,0,0,29.25941136,1
3,2,7,4,19,3,1,0,0,0,1,0,1,1,29.16358658,0
3,2,5,4,15,3,2,0,0,0,1,0,1,0,28.96919918,2
3,1,7,1,0,0,1,0,0,0,1,1,1,1,29.41820671,1
3,2,6,4,19,3,1,0,0,0,1,0,1,0,28.64065708,0
3,2,7,4,19,2,1,0,0,0,1,0,1,1,28.50924025,2
3,1,5,1,0,0,1,0,0,0,0,0,0,0,28.96098563,1
3,1,6,4,19,3,1,0,0,0,1,0,1,1,28.92265572,0
3,1,3,1,0,0,1,0,0,0,0,0,0,0,28.57494867,1
3,1,5,1,0,0,2,0,0,1,0,0,0,0,28.74469541,1
3,2,4,1,0,0,1,0,0,0,0,0,1,0,28.59137577,1
3,2,6,1,0,0,1,1,2,0,1,0,0,1,29.10335387,1
3,1,6,3,17,2,2,0,0,0,0,0,0,0,29.34428474,0
3,1,7,3,11,4,1,1,3,0,1,0,1,0,28.5174538,2
3,2,7,3,17,2,1,1,2,0,0,0,0,0,28.68720055,0
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.66803559,1
3,1,6,2,0,0,2,0,0,1,0,0,0,0,29.48939083,1
3,2,6,3,19,4,1,0,0,0,0,0,0,1,29.0294319,0
3,1,4,1,0,0,2,0,0,0,0,0,1,0,29.10609172,1
3,1,1,1,0,0,1,0,0,0,0,0,0,0,28.80492813,1
3,1,4,3,9,2,1,0,0,0,1,0,1,0,29.29226557,2
3,2,6,3,19,2,1,0,0,0,0,0,0,0,29.10609172,0
3,2,6,3,17,2,1,0,0,0,0,0,0,0,29.02121834,0
3,2,4,1,0,0,1,0,0,0,0,0,0,0,29.30595483,1
3,1,4,2,0,0,2,0,0,0,0,0,0,0,28.81861739,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,29.16906229,1
3,1,7,3,19,2,1,1,1,0,1,0,1,1,29.30047912,2
3,1,4,3,1,3,2,0,0,0,1,1,1,1,29.19370294,2
3,2,4,1,0,0,1,0,0,0,0,0,0,0,28.99110198,1
3,1,4,1,0,0,1,0,0,0,1,1,1,1,29.18822724,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.73374401,1
3,2,7,3,19,3,1,0,0,0,0,0,0,0,29.48391513,0
3,1,4,1,0,0,1,1,3,0,0,0,0,0,29.09240246,1
3,1,4,2,0,0,1,1,3,0,0,0,0,0,29.36071184,1
3,2,7,3,17,3,2,0,0,0,0,0,0,0,28.64065708,0
3,2,7,3,17,4,1,1,2,0,0,0,0,0,28.80492813,0
3,1,4,3,1,2,1,0,0,0,1,0,0,0,28.88980151,1
3,1,3,1,0,0,1,0,0,0,0,0,0,0,29.34428474,1
3,1,3,1,0,0,2,1,2,0,0,0,0,0,28.54483231,1
3,1,4,1,0,0,2,0,0,0,0,0,0,0,29.29500342,1
3,2,7,3,16,4,1,0,0,0,1,0,1,1,28.43805613,3
3,2,7,1,0,0,1,1,2,0,1,0,1,0,27.92607803,1
3,2,7,3,16,4,2,1,2,0,0,0,0,0,28.40793977,3
3,2,7,3,16,3,1,0,0,0,0,0,1,0,27.80287474,0
3,2,8,3,10,4,1,1,3,0,0,0,1,0,28.11772758,3
3,2,7,3,17,4,1,0,0,0,1,1,1,1,28.47638604,3
3,2,7,3,5,3,1,1,2,0,0,0,1,0,27.70157426,0
3,1,6,1,0,0,1,0,0,0,1,0,1,1,27.95893224,1
3,1,7,3,16,4,1,1,2,0,0,0,1,0,27.78097194,2
3,2,7,3,18,4,1,1,2,0,0,0,0,0,27.81382615,0
3,2,7,3,18,3,1,1,2,0,1,0,1,0,27.52361396,0
3,1,6,3,3,3,1,1,2,0,1,0,1,0,27.53182752,0
3,2,7,3,19,3,2,1,2,0,0,0,1,0,27.88501027,3
3,1,7,3,1,3,1,0,0,0,1,0,0,1,28.17522245,0
3,1,7,1,0,0,1,1,2,0,0,0,0,0,27.72073922,1
3,2,7,3,17,3,1,0,0,0,0,0,0,0,28.05201916,0
3,1,6,3,17,3,2,0,0,0,0,0,1,0,28.3613963,0
3,1,6,3,17,3,2,0,0,0,1,0,1,1,28.05749487,0
3,2,6,4,15,3,2,0,0,0,0,1,1,0,27.74537988,0
3,1,6,1,0,0,2,0,0,0,0,0,0,0,27.93155373,1
3,2,8,3,10,5,1,1,2,0,1,0,0,0,27.52087611,0
3,2,7,3,17,3,1,1,2,0,1,0,1,1,28.26283368,0
3,1,4,4,1,3,3,1,2,1,0,0,1,0,28.43805613,1
3,2,7,3,17,3,2,1,2,0,1,0,1,1,28.02190281,3
3,1,6,3,17,3,2,0,0,0,0,0,0,0,27.84941821,0
3,1,5,4,15,2,1,0,0,0,0,1,1,1,28.26557153,2
3,2,7,3,16,3,1,1,3,0,0,0,0,0,27.67419576,0
3,1,4,3,17,3,1,0,0,1,0,0,0,0,27.89869952,0
3,1,6,3,17,3,2,1,2,0,0,0,0,0,28.04106776,0
3,1,6,3,15,3,1,1,3,0,0,0,1,0,27.6495551,2
3,1,7,3,16,3,1,1,2,0,1,0,1,1,27.59206023,2
3,1,7,3,17,3,1,0,0,0,0,0,1,0,28.30663929,0
3,2,7,4,17,3,2,0,0,0,0,0,1,0,27.51540041,3
3,1,6,2,0,0,1,0,0,0,0,1,1,1,28.38329911,1
3,1,6,3,16,3,1,0,0,1,0,0,1,0,27.88501027,0
3,1,5,3,8,3,2,0,0,0,0,0,0,0,28.31485284,0
3,2,6,3,17,3,1,0,0,0,0,0,1,0,27.81382615,0
3,1,5,4,17,2,2,0,0,0,1,0,1,0,28.27926078,2
3,2,7,3,17,3,1,1,2,1,1,0,1,1,28.08213552,0
3,1,4,3,1,3,2,0,0,0,0,0,0,0,28.48459959,0
3,1,3,3,6,3,2,0,0,0,1,0,1,1,27.67967146,2
3,1,4,4,1,3,3,1,2,1,0,0,1,0,28.43805613,1
3,1,7,3,16,3,2,0,0,0,1,1,1,1,28.22724162,3
3,1,5,4,17,3,2,0,0,0,0,0,0,0,27.92607803,0
3,2,6,3,16,3,1,0,0,0,0,0,1,0,27.62217659,0
3,2,7,3,17,3,2,0,0,0,0,0,0,0,27.79466119,0
3,1,6,3,17,3,2,1,1,1,0,0,0,0,27.98083504,0
3,1,6,3,6,3,2,0,0,0,0,0,1,0,27.8275154,0
3,1,6,3,15,3,2,0,0,0,0,0,1,0,28.26009582,2
3,1,6,3,17,3,1,0,0,0,1,0,0,1,27.89322382,0
3,1,7,4,13,4,1,0,0,0,1,1,0,1,27.59479808,1
3,1,6,3,17,2,1,0,0,0,1,0,1,1,27.80013689,2
3,2,6,3,17,4,1,1,2,0,0,0,1,0,27.99726215,0
3,1,4,1,0,0,1,1,3,0,0,0,0,0,27.79466119,1
3,2,5,3,15,3,2,0,0,0,0,0,0,0,28.49007529,0
3,2,5,1,0,0,2,0,0,0,1,0,1,0,28.03559206,1
3,1,4,1,0,0,2,1,2,0,0,0,0,0,27.77549624,1
3,2,6,3,19,3,1,0,0,1,1,1,1,1,28.45722108,0
3,2,7,3,9,3,1,1,2,0,1,1,1,0,28.35865845,0
3,1,4,3,15,3,1,0,0,0,0,0,1,0,28.29021218,2
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.3394935,1
3,2,4,3,6,4,1,0,0,0,0,0,1,0,27.85215606,3
3,1,4,2,0,0,1,0,0,0,0,0,1,0,28.37782341,1
3,1,6,3,19,2,1,0,0,0,0,0,0,0,28.28473648,0
3,1,4,3,9,3,1,0,0,0,0,0,0,0,27.53182752,0
3,2,6,4,19,3,1,0,0,0,0,0,1,0,27.64681725,0
3,2,7,3,8,2,1,1,3,0,0,0,0,0,28.05201916,0
3,1,5,4,6,3,1,0,0,0,0,0,0,0,28.22724162,0
3,2,6,3,15,1,2,0,0,1,0,0,1,0,28.04380561,3
3,1,5,1,0,0,1,0,0,0,1,1,1,1,28.42436687,1
3,1,5,3,6,2,1,0,0,0,0,0,0,0,28.15058179,2
3,1,4,1,0,0,2,1,2,0,0,0,0,0,27.85215606,1
3,1,4,1,0,0,2,1,2,0,0,0,0,0,27.95345654,1
3,1,4,4,11,3,1,0,0,0,0,0,1,0,27.93429158,1
3,2,6,3,16,3,1,1,2,0,1,1,0,1,28.0164271,0
3,1,4,3,15,3,1,1,3,0,0,0,1,0,28.04380561,2
3,1,5,1,0,0,2,0,0,0,0,0,1,0,28.30116359,1
3,1,7,1,0,0,1,1,2,1,0,0,0,0,28.33127995,1
3,1,6,3,15,3,1,0,0,0,0,0,1,0,27.59206023,2
3,2,4,1,0,0,1,1,3,0,1,0,1,0,27.77002053,1
3,1,4,1,0,0,1,0,0,1,0,0,0,0,27.6550308,1
3,1,6,1,0,0,1,1,2,0,0,0,0,0,27.63586585,1
3,2,5,1,0,0,1,0,0,0,1,1,1,1,28.41067762,1
3,2,7,1,0,0,1,1,3,0,1,0,1,1,27.65776865,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.47638604,1
3,2,6,1,0,0,1,0,0,0,0,0,1,1,28.37234771,1
3,1,5,1,0,0,2,1,2,0,0,0,0,0,28.39698836,1
3,1,4,1,0,0,1,1,2,0,1,0,1,0,28.25462012,1
3,1,3,2,0,0,2,0,0,0,0,0,0,0,27.73990418,1
3,1,6,3,17,2,1,0,0,1,1,0,1,1,27.72073922,2
3,2,4,1,0,0,1,0,0,0,1,1,1,1,28.32580424,1
3,1,7,1,0,0,1,0,0,0,0,0,0,0,27.99178645,1
3,1,4,1,0,0,1,1,2,0,0,0,1,0,27.68788501,1
3,1,6,1,0,0,1,1,2,0,0,0,1,0,28.06844627,1
3,2,5,4,15,2,1,0,0,0,0,0,0,0,27.62217659,2
3,2,7,4,9,4,1,1,3,0,1,0,1,0,28.07665982,3
3,1,7,3,17,3,1,1,2,0,0,0,0,0,27.6605065,0
3,1,4,1,0,0,2,1,2,0,0,0,1,0,28.3504449,1
3,2,7,1,0,0,1,0,0,0,0,0,1,0,28.38877481,1
3,1,4,1,0,0,1,0,0,0,0,0,0,0,28.07939767,1
3,1,7,3,16,3,1,0,0,0,1,0,0,1,27.86858316,0
3,2,6,3,3,3,1,1,2,0,1,0,1,0,27.54004107,0
3,1,6,3,1,2,1,0,0,0,0,0,0,0,27.816564,0
3,2,4,4,6,4,2,1,2,0,0,0,1,0,28.49555099,3
3,1,4,1,0,0,2,1,2,0,0,0,0,0,28.02464066,1
3,2,7,3,16,5,2,1,2,0,0,0,1,0,28.05201916,3
3,2,7,1,0,0,1,0,0,0,1,0,1,1,27.9945243,1
3,2,7,3,17,3,1,0,0,0,0,0,1,1,27.71800137,0
3,2,4,1,0,0,1,0,0,1,1,0,0,0,28.05201916,1
3,2,7,3,17,3,1,0,0,0,0,0,0,0,27.56194387,0
3,1,4,1,0,0,1,0,0,0,0,0,1,1,27.50992471,1
3,1,5,2,0,0,1,1,1,0,0,0,1,0,28.04380561,1
3,2,7,3,15,3,1,0,0,0,0,0,1,0,28.21629021,0
3,2,8,3,19,4,1,0,0,1,1,0,0,1,28.48186174,0
3,2,7,3,17,3,1,0,0,0,0,0,0,0,28.26830938,0
3,2,6,3,6,3,1,0,0,0,0,0,0,0,28.05201916,0
3,1,6,3,3,3,1,0,0,0,1,0,0,0,28.16974675,0
3,2,7,3,15,3,1,0,0,0,0,0,0,0,28.34770705,0
3,1,4,1,0,0,1,0,0,0,0,0,0,0,27.68788501,1
3,2,7,4,15,1,1,1,2,0,0,0,0,0,27.62765229,0
3,2,7,3,15,4,1,0,0,0,1,1,1,1,27.74537988,3
3,2,7,3,16,4,1,1,2,0,0,0,0,0,27.96988364,0
3,1,6,1,0,0,2,0,0,0,0,0,0,0,27.77823409,1
3,1,7,1,0,0,1,0,0,0,0,0,0,1,27.83025325,1
3,1,7,3,13,4,1,0,0,0,0,0,1,0,27.75359343,2
3,1,5,3,1,2,1,0,0,0,1,0,0,0,27.95619439,2
3,1,6,1,0,0,2,0,0,0,1,0,1,0,28.04380561,1
3,1,4,1,0,0,1,0,0,0,1,0,1,1,27.52908966,1
3,2,7,1,0,0,1,1,1,0,1,0,1,1,28.01916496,1
3,2,7,4,17,3,1,0,0,0,1,1,1,1,28.05201916,0
3,1,4,3,9,1,1,1,2,0,0,0,0,0,27.90417522,1
3,2,7,4,12,3,1,0,0,0,0,0,0,0,28.30390144,0
3,2,7,3,17,4,2,1,2,1,0,0,0,0,28.19986311,3
3,1,4,1,0,0,1,1,3,0,0,0,0,0,28.28473648,1
3,1,6,4,7,4,1,0,0,0,0,0,0,0,28.38603696,0
3,2,4,1,0,0,2,0,0,0,0,0,1,0,28.12867899,1
3,1,5,1,0,0,1,0,0,0,0,0,0,0,28.02737851,1
3,1,4,1,0,0,2,0,0,0,0,0,1,0,28.30663929,1
3,2,6,1,0,0,2,0,0,0,0,0,0,0,28.21629021,1
3,1,4,1,0,0,1,1,2,0,0,0,0,0,27.66324435,1
3,1,4,4,6,3,1,0,0,0,0,0,0,0,27.56741958,1
3,1,6,2,0,0,1,1,2,0,0,0,1,0,28.10677618,1
3,1,5,1,0,0,1,0,0,0,0,0,1,0,27.62765229,1
3,2,7,3,17,4,1,0,0,0,0,0,0,0,28.05201916,0
3,1,6,1,0,0,2,1,2,0,1,1,1,1,27.58932238,1
3,2,6,1,0,0,1,0,0,0,0,0,0,0,28.20260096,1
3,1,6,1,0,0,3,0,0,1,1,1,1,1,28.32580424,1
3,1,6,3,6,3,2,0,0,0,0,0,0,0,27.62491444,0
3,1,6,1,0,0,1,0,0,1,0,0,1,0,27.69336071,1
3,1,4,1,0,0,1,0,0,0,1,0,1,0,27.99178645,1
3,2,4,1,0,0,2,0,0,0,0,0,1,0,27.6495551,1
3,1,4,4,6,3,1,0,0,0,0,0,1,0,27.58932238,1
3,2,7,4,16,4,1,1,2,0,0,0,0,0,27.90691307,0
3,1,6,3,3,3,2,0,0,0,1,0,1,0,27.97262149,0
3,1,6,3,16,4,1,1,1,0,0,0,1,0,28.27926078,2
3,2,7,4,16,4,1,0,0,0,1,0,1,0,28.15058179,3
3,2,7,3,15,4,1,0,0,0,0,0,0,0,28.28473648,0
3,2,6,3,10,3,1,0,0,0,0,0,0,0,28.34223135,0
3,1,4,4,6,2,1,0,0,0,0,0,0,0,28.1724846,1
3,2,7,1,0,0,1,0,0,0,0,0,1,0,27.69883641,1
3,2,6,1,0,0,1,0,0,0,0,0,1,0,27.97535934,1
3,1,4,1,0,0,1,0,0,0,0,0,1,0,27.62765229,1
3,2,5,4,16,2,1,0,0,0,0,0,0,0,27.65229295,0
3,2,6,3,12,2,1,1,3,1,1,0,1,0,28.29021218,0
3,2,7,1,0,0,1,0,0,0,0,0,1,0,27.86858316,1
3,1,6,1,0,0,1,1,2,0,0,0,0,0,27.74811773,1
3,2,6,3,9,3,1,1,2,0,0,0,0,0,28.29021218,0
3,1,4,1,0,0,1,1,2,0,0,0,0,0,28.32854209,1
3,2,6,3,13,4,1,0,0,0,1,1,1,0,27.79739904,0
3,2,6,3,13,4,1,0,0,0,1,0,1,0,27.79739904,0
3,2,6,4,6,4,2,0,0,1,1,0,0,1,27.53730322,0
3,2,7,4,13,6,1,0,0,0,0,0,0,0,28.1670089,0
3,1,4,2,0,0,1,1,2,0,0,0,1,0,28.27378508,1
3,1,5,4,4,3,2,1,1,1,0,0,1,0,28.3613963,2
3,1,4,1,0,0,4,0,0,0,0,0,0,0,27.72621492,1
3,1,4,1,0,0,2,0,0,0,0,0,1,0,28.25735797,1
3,1,7,1,0,0,2,0,0,0,0,0,1,0,28.34770705,1
3,2,6,3,16,3,1,0,0,0,0,0,0,0,27.97535934,0
3,2,7,3,16,3,2,0,0,0,0,1,0,0,27.58658453,0
3,2,6,1,0,0,2,0,0,1,1,0,0,0,27.53730322,1
3,1,7,3,16,3,2,0,0,0,1,1,1,1,27.79466119,3
3,2,7,3,16,3,1,0,0,0,1,1,1,1,27.58384668,0
